Year,Transaction Type,Make Name,Model Name,Body Shape Name,Transactions
2021,Registration New Business,SUZUKI,BIKE OF/RD PRIM PROD,BIKE OF/RD PRIM PROD,6
2021,Registration New Business,SUZUKI,BIKE OFF ROAD,BIKE OFF ROAD,2
2021,Registration New Business,SUZUKI,BOULEVARD,MOTORCYCLE,9
2021,Registration New Business,SUZUKI,CARRY,PANEL VAN,1
2021,Registration New Business,SUZUKI,CARRY,TIP TRUCK,1
2021,Registration New Business,SUZUKI,CARRY,UTILITY,16
2021,Registration New Business,SUZUKI,CARRY,VAN,11
2021,Registration New Business,SUZUKI,CARRY,WAGON,1
2021,Registration New Business,SUZUKI,CELERIO,HATCHBACK,3
2021,Registration New Business,SUZUKI,DL1000,MOTORCYCLE,16
2021,Registration New Business,SUZUKI,DL1000A,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,DL1050RC,MOTORCYCLE,13
2021,Registration New Business,SUZUKI,DL1050RQ,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,DL250,MOTORCYCLE,5
2021,Registration New Business,SUZUKI,DL650,MOTORCYCLE,30
2021,Registration New Business,SUZUKI,DL650A,MOTORCYCLE,8
2021,Registration New Business,SUZUKI,DL650AUE,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,DL650XA,MOTORCYCLE,23
2021,Registration New Business,SUZUKI,DL650XAUE,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,DR-Z400,MOTORCYCLE,89
2021,Registration New Business,SUZUKI,DR-Z400E,MOTORCYCLE,144
2021,Registration New Business,SUZUKI,DR-Z400S,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,DR-Z400SM,MOTORCYCLE,13
2021,Registration New Business,SUZUKI,DR200,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,DR200 ROAD/TRAIL,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,DR200S,MOTORCYCLE,9
2021,Registration New Business,SUZUKI,DR250,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,DR350,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,DR400,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,DR650,MOTORCYCLE,92
2021,Registration New Business,SUZUKI,DR650SE,MOTORCYCLE,85
2021,Registration New Business,SUZUKI,DRZ250,MOTORCYCLE,12
2021,Registration New Business,SUZUKI,FZ50,MOPED,1
2021,Registration New Business,SUZUKI,GN250,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GR650,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GRAND VITARA,PANEL VAN,1
2021,Registration New Business,SUZUKI,GRAND VITARA,SOFT TOP,1
2021,Registration New Business,SUZUKI,GRAND VITARA,WAGON,290
2021,Registration New Business,SUZUKI,GS1000,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GS1000G,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GS1100,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GS400,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GS500,MOTORCYCLE,37
2021,Registration New Business,SUZUKI,GS500F,MOTORCYCLE,22
2021,Registration New Business,SUZUKI,GS550,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GS850G,MOTORCYCLE,5
2021,Registration New Business,SUZUKI,GSF1200 BANDIT,MOTORCYCLE,11
2021,Registration New Business,SUZUKI,GSF1200 S BANDIT,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GSF1200 SKI,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSF1200SK,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSF1250,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,GSF1250S,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GSF1250SA,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GSF250,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GSF400,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSR600,MOTORCYCLE,8
2021,Registration New Business,SUZUKI,GSR750,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GSX,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSX-R 750,MOTORCYCLE,46
2021,Registration New Business,SUZUKI,GSX-R1000,MOTORCYCLE,54
2021,Registration New Business,SUZUKI,GSX-R1000RA,MOTORCYCLE,8
2021,Registration New Business,SUZUKI,GSX-R1100W ROAD,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GSX-R125,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GSX-R600,MOTORCYCLE,47
2021,Registration New Business,SUZUKI,GSX-S1000,MOTORCYCLE,21
2021,Registration New Business,SUZUKI,GSX-S1000F,MOTORCYCLE,6
2021,Registration New Business,SUZUKI,GSX-S1000S,MOTORCYCLE,11
2021,Registration New Business,SUZUKI,GSX-S125,MOTORCYCLE,5
2021,Registration New Business,SUZUKI,GSX-S750,MOTORCYCLE,13
2021,Registration New Business,SUZUKI,GSX1000S KATANA,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSX1100 ROAD,MOTORCYCLE,6
2021,Registration New Business,SUZUKI,GSX1250FA,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GSX1300R,MOTORCYCLE,42
2021,Registration New Business,SUZUKI,GSX1400,MOTORCYCLE,20
2021,Registration New Business,SUZUKI,GSX250,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,GSX250R,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GSX400,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,GSX600F,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSX650F,MOTORCYCLE,8
2021,Registration New Business,SUZUKI,GSX650FU,MOTORCYCLE,8
2021,Registration New Business,SUZUKI,GSX750,MOTORCYCLE,11
2021,Registration New Business,SUZUKI,GSXR1100 ROAD,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GSXR1300,MOTORCYCLE,9
2021,Registration New Business,SUZUKI,GT185,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GT250,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GT380,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GT500,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,GT750,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,GW250,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,GZ250,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,HATCH,HATCHBACK,1
2021,Registration New Business,SUZUKI,IGNIS,HATCHBACK,227
2021,Registration New Business,SUZUKI,IGNIS,WAGON,2
2021,Registration New Business,SUZUKI,JIMNY,SOFT TOP,2
2021,Registration New Business,SUZUKI,JIMNY,WAGON,681
2021,Registration New Business,SUZUKI,KATANA,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,KIZASHI,SEDAN,21
2021,Registration New Business,SUZUKI,LIANA,HATCHBACK,23
2021,Registration New Business,SUZUKI,LIANA,SEDAN,43
2021,Registration New Business,SUZUKI,LJ81,UTILITY,1
2021,Registration New Business,SUZUKI,LS650,MOTORCYCLE,15
2021,Registration New Business,SUZUKI,M109,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,MIGHTY BOY,UTILITY,2
2021,Registration New Business,SUZUKI,PE175 ENDURO,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,RF900 ROAD,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,RG250 GAMMA ROAD,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,RG500,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,RGV250,MOTORCYCLE,7
2021,Registration New Business,SUZUKI,RMX250,MOTORCYCLE,5
2021,Registration New Business,SUZUKI,RMX250 ENDURO,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,RMX450,MOTORCYCLE,7
2021,Registration New Business,SUZUKI,S-CROSS,HATCHBACK,20
2021,Registration New Business,SUZUKI,S-CROSS,WAGON,2
2021,Registration New Business,SUZUKI,SAVAGE IMPORT,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,SFV650,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,SFV650U,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,SIERRA 4WD,HATCHBACK,1
2021,Registration New Business,SUZUKI,SIERRA 4WD,PANEL VAN,2
2021,Registration New Business,SUZUKI,SIERRA 4WD,SOFT TOP,32
2021,Registration New Business,SUZUKI,SIERRA 4WD,UTILITY,24
2021,Registration New Business,SUZUKI,SIERRA 4WD,WAGON,47
2021,Registration New Business,SUZUKI,SJ410,SOFT TOP,1
2021,Registration New Business,SUZUKI,SP370,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,SPACIA HYBRID,WAGON,1
2021,Registration New Business,SUZUKI,SV1000,MOTORCYCLE,13
2021,Registration New Business,SUZUKI,SV1000S,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,SV650,MOTORCYCLE,18
2021,Registration New Business,SUZUKI,SV650S,MOTORCYCLE,13
2021,Registration New Business,SUZUKI,SV650S1,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,SV650SU,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,SV650UA,MOTORCYCLE,9
2021,Registration New Business,SUZUKI,SV650XA,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,SWIFT,HATCHBACK,1611
2021,Registration New Business,SUZUKI,SWIFT,SEDAN,14
2021,Registration New Business,SUZUKI,SWIFT,VAN,1
2021,Registration New Business,SUZUKI,SX4,HATCHBACK,65
2021,Registration New Business,SUZUKI,SX4,SEDAN,12
2021,Registration New Business,SUZUKI,SX4,WAGON,11
2021,Registration New Business,SUZUKI,T250,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,T500,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,T500 TITAN,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,TL1000,MOTORCYCLE,10
2021,Registration New Business,SUZUKI,TRIKE/QUAD OFF ROAD,TRIKE/QUAD OFF ROAD,2
2021,Registration New Business,SUZUKI,TRKE/QD OF/RD PRM/PR,TRKE/QD OF/RD PRM/PR,2
2021,Registration New Business,SUZUKI,TS125R,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,TS185 ROAD/TRAIL,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,TS250,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,TU250X,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,UH200,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,UK110,MOTORCYCLE,64
2021,Registration New Business,SUZUKI,VITARA,SEDAN,3
2021,Registration New Business,SUZUKI,VITARA,SOFT TOP,23
2021,Registration New Business,SUZUKI,VITARA,WAGON,458
2021,Registration New Business,SUZUKI,VL1500 BOULEVARD,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,VL1500 INTRUDER,MOTORCYCLE,4
2021,Registration New Business,SUZUKI,VL250,MOTORCYCLE,18
2021,Registration New Business,SUZUKI,VL250 INTRUDER,MOTORCYCLE,9
2021,Registration New Business,SUZUKI,VL750 INTRUDER,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,VL800,MOTORCYCLE,34
2021,Registration New Business,SUZUKI,VL800TL8,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,VLR1800,MOTORCYCLE,10
2021,Registration New Business,SUZUKI,VS1400,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,VS700,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,VS750GL ROAD,MOTORCYCLE,2
2021,Registration New Business,SUZUKI,VZ1500,MOTORCYCLE,6
2021,Registration New Business,SUZUKI,VZ1600,MOTORCYCLE,1
2021,Registration New Business,SUZUKI,VZ800,MOTORCYCLE,18
2021,Registration New Business,SUZUKI,VZ800M,MOTORCYCLE,3
2021,Registration New Business,SUZUKI,VZR1800,MOTORCYCLE,35
2021,Registration New Business,SUZUKI,WAGON R PLUS,WAGON,2
2021,Registration New Business,SUZUKI,X-90,COUPE,1
2021,Registration New Business,SUZUKI,X-90,SEDAN,1
2021,Registration New Business,SUZUKI,XL7,WAGON,20
2021,Registration New Business,TATA,XENON,DUAL CAB,4
2021,Registration New Business,TATA,XENON,UTILITY,6
2021,Registration New Business,TD 2000,TD2000,ROADSTER,1
2021,Registration New Business,TESLA,MODEL 3,HATCHBACK,1
2021,Registration New Business,TESLA,MODEL 3,SEDAN,769
2021,Registration New Business,TESLA,MODEL S,HATCHBACK,7
2021,Registration New Business,TESLA,MODEL X,SEDAN,2
2021,Registration New Business,TESLA,MODEL X,WAGON,13
2021,Registration New Business,TOYOTA,4 RUNNER,WAGON,39
2021,Registration New Business,TOYOTA,86,COUPE,165
2021,Registration New Business,TOYOTA,86 RALLY,COUPE,1
2021,Registration New Business,TOYOTA,ALPHARD,WAGON,31
2021,Registration New Business,TOYOTA,ALTEZZA,SEDAN,1
2021,Registration New Business,TOYOTA,ARISTO,SEDAN,14
2021,Registration New Business,TOYOTA,AURION,SEDAN,355
2021,Registration New Business,TOYOTA,AVALON,SEDAN,106
2021,Registration New Business,TOYOTA,AVENSIS,WAGON,37
2021,Registration New Business,TOYOTA,BB,HATCHBACK,3
2021,Registration New Business,TOYOTA,BB,WAGON,1
2021,Registration New Business,TOYOTA,BLADE,HATCHBACK,4
2021,Registration New Business,TOYOTA,BUNDERA (IMPORT),WAGON,1
2021,Registration New Business,TOYOTA,C-HR,HATCHBACK,28
2021,Registration New Business,TOYOTA,C-HR,WAGON,1045
2021,Registration New Business,TOYOTA,CALDINA,WAGON,5
2021,Registration New Business,TOYOTA,CAMROAD,CAMPERVAN,3
2021,Registration New Business,TOYOTA,CAMRY,HATCHBACK,1
2021,Registration New Business,TOYOTA,CAMRY,SEDAN,3243
2021,Registration New Business,TOYOTA,CAMRY,WAGON,73
2021,Registration New Business,TOYOTA,CARINA (IMPORT),SEDAN,1
2021,Registration New Business,TOYOTA,CELICA,CONVERTIBLE,5
2021,Registration New Business,TOYOTA,CELICA,COUPE,83
2021,Registration New Business,TOYOTA,CELICA,HATCHBACK,33
2021,Registration New Business,TOYOTA,CELICA,SEDAN,8
2021,Registration New Business,TOYOTA,CELSIOR (IMPORT),SEDAN,7
2021,Registration New Business,TOYOTA,CENTURY (IMPORT),SEDAN,10
2021,Registration New Business,TOYOTA,CH-R,HATCHBACK,3
2021,Registration New Business,TOYOTA,CHASER,SEDAN,16
2021,Registration New Business,TOYOTA,COASTER,BUS,118
2021,Registration New Business,TOYOTA,COASTER,CAMPERVAN,66
2021,Registration New Business,TOYOTA,COASTER,MINIBUS,3
2021,Registration New Business,TOYOTA,COASTER,PANTECHNICON VAN,1
2021,Registration New Business,TOYOTA,COASTER,TRUCK,1
2021,Registration New Business,TOYOTA,COASTER,TRUK BASED MOTORHOME,2
2021,Registration New Business,TOYOTA,COASTER,VAN,15
2021,Registration New Business,TOYOTA,COASTER,WAGON,4
2021,Registration New Business,TOYOTA,COROLLA,COUPE,10
2021,Registration New Business,TOYOTA,COROLLA,HATCHBACK,3566
2021,Registration New Business,TOYOTA,COROLLA,PANEL VAN,2
2021,Registration New Business,TOYOTA,COROLLA,SEDAN,1946
2021,Registration New Business,TOYOTA,COROLLA,VAN,1
2021,Registration New Business,TOYOTA,COROLLA,WAGON,63
2021,Registration New Business,TOYOTA,COROLLA FIELDER,WAGON,2
2021,Registration New Business,TOYOTA,CORONA,SEDAN,30
2021,Registration New Business,TOYOTA,CORONA,WAGON,4
2021,Registration New Business,TOYOTA,CRESSIDA,SEDAN,48
2021,Registration New Business,TOYOTA,CRESTA (IMPORT),SEDAN,1
2021,Registration New Business,TOYOTA,CROWN,SEDAN,40
2021,Registration New Business,TOYOTA,CROWN,WAGON,12
2021,Registration New Business,TOYOTA,CURREN (IMPORT),COUPE,1
2021,Registration New Business,TOYOTA,D6000,TIP TRUCK,1
2021,Registration New Business,TOYOTA,DA115,TRAY TRUCK,1
2021,Registration New Business,TOYOTA,DYNA,CAMPERVAN,4
2021,Registration New Business,TOYOTA,DYNA,DUAL CAB,3
2021,Registration New Business,TOYOTA,DYNA,PANTECHNICON TRUCK,4
2021,Registration New Business,TOYOTA,DYNA,TIP TRUCK,2
2021,Registration New Business,TOYOTA,DYNA,TRAY TRUCK,12
2021,Registration New Business,TOYOTA,DYNA,TRUCK,5
2021,Registration New Business,TOYOTA,DYNA,TRUCK CAB'N'CHASSIS,4
